userId	itemId	rating
s2U1004148	P1033144	1.0
s2U1002593	P1000590	1.0
s2U1018572	P1028342	1.0
s2U1008210	P1031288	1.0
s2U1017565	P1003045	1.0
s2U1003787	P1017112	1.0
s2U1000984	P1031924	1.0
s2U1016370	P1026544	1.0
s2U1008714	P1009387	1.0
s2U1007251	P1005471	1.0
s2U1017521	P1008688	1.0
s2U1011837	P1033469	1.0
s2U1018608	P1010035	1.0
s2U1008728	P1020361	1.0
s2U1013785	P1031288	1.0
s2U1008179	P1028297	1.0
s2U1013542	P1020361	1.0
s2U1018540	P1014102	1.0
s2U1004389	P1013766	1.0
s2U1011148	P1008339	1.0
s2U1014500	P1033469	1.0
s2U1008436	P1012181	1.0
s2U1001387	P1021204	1.0
s2U1010768	P1000942	1.0
s2U1010025	P1021570	1.0
s2U1002848	P1031924	1.0
s2U1017123	P1021368	1.0
s2U1006848	P1033560	1.0
s2U1010278	P1007571	1.0
s2U1013450	P1013766	1.0
s2U1005630	P1014502	1.0
s2U1013034	P1029321	1.0
s2U1009220	P1021721	1.0
s2U1006372	P1031288	1.0
s2U1004944	P1033560	1.0
s2U1011590	P1000481	1.0
s2U1010093	P1031924	1.0
s2U1009724	P1003866	1.0
s2U1001981	P1034611	1.0
s2U1018267	P1027343	1.0
s2U1009806	P1033116	1.0
s2U1017561	P1021206	1.0
s2U1001260	P1011129	1.0
s2U1001666	P1032217	1.0
s2U1016881	P1025000	1.0
s2U1001879	P1027302	1.0
s2U1006992	P1022683	1.0
s2U1017590	P1027874	1.0
s2U1010120	P1000590	1.0
s2U1011662	P1028896	1.0
s2U1011899	P1003664	1.0
s2U1018311	P1015558	1.0
s2U1005936	P1031924	1.0
s2U1007875	P1013471	1.0
s2U1000540	P1003307	1.0
s2U1000486	P1001785	1.0
s2U1003116	P1031288	1.0
s2U1007972	P1023121	1.0
s2U1000037	P1033404	1.0
s2U1014537	P1031924	1.0
s2U1017776	P1012181	1.0
s2U1015155	P1034611	1.0
s2U1006332	P1008555	1.0
s2U1014643	P1034636	1.0
s2U1015644	P1004573	1.0
s2U1003700	P1022823	1.0
s2U1003902	P1031288	1.0
s2U1007281	P1017140	1.0
s2U1005468	P1033304	1.0
s2U1004231	P1012181	1.0
s2U1002451	P1027215	1.0
s2U1007632	P1001599	1.0
s2U1003487	P1014318	1.0
s2U1000968	P1003550	1.0
s2U1015592	P1031288	1.0
s2U1015114	P1016688	1.0
s2U1008626	P1020119	1.0
s2U1016179	P1008806	1.0
s2U1011235	P1028496	1.0
s2U1014455	P1005163	1.0
s2U1018847	P1021399	1.0
s2U1017018	P1000788	1.0
s2U1013267	P1033469	1.0
s2U1013985	P1020361	1.0
s2U1007726	P1012181	1.0
s2U1006320	P1018738	1.0
s2U1011599	P1018503	1.0
s2U1000197	P1028357	1.0
s2U1010113	P1030120	1.0
s2U1000958	P1024388	1.0
s2U1002124	P1033469	1.0
s2U1002290	P1029587	1.0
s2U1008128	P1009219	1.0
s2U1012459	P1001482	1.0
s2U1005157	P1014218	1.0
s2U1003341	P1019605	1.0
s2U1016298	P1031796	1.0
s2U1008414	P1005919	1.0
s2U1012392	P1005726	1.0
s2U1007939	P1005682	1.0
s2U1002581	P1033560	1.0
s2U1005769	P1015898	1.0
s2U1009991	P1020876	1.0
s2U1000422	P1033469	1.0
s2U1012292	P1034611	1.0
s2U1014037	P1009219	1.0
s2U1002016	P1034636	1.0
s2U1010489	P1012181	1.0
s2U1014432	P1013766	1.0
s2U1011365	P1017757	1.0
s2U1012242	P1026077	1.0
s2U1014512	P1014102	1.0
s2U1012401	P1003866	1.0
s2U1006088	P1019605	1.0
s2U1013402	P1030120	1.0
s2U1005298	P1033469	1.0
s2U1001262	P1005973	1.0
s2U1012453	P1019071	1.0
s2U1009785	P1005699	1.0
s2U1016911	P1030120	1.0
s2U1007947	P1011128	1.0
s2U1007548	P1006805	1.0
s2U1016468	P1001482	1.0
s2U1011608	P1009078	1.0
s2U1011454	P1031288	1.0
s2U1004259	P1024664	1.0
s2U1015723	P1021484	1.0
s2U1007836	P1010381	1.0
s2U1005665	P1017140	1.0
s2U1015090	P1003643	1.0
s2U1001357	P1000590	1.0
s2U1006871	P1005007	1.0
s2U1008424	P1005792	1.0
s2U1000894	P1022063	1.0
s2U1001138	P1033133	1.0
s2U1000886	P1000554	1.0
s2U1016266	P1014502	1.0
s2U1003724	P1033612	1.0
s2U1014410	P1016949	1.0
s2U1017907	P1021206	1.0
s2U1015800	P1026571	1.0
s2U1000489	P1031288	1.0
s2U1010495	P1028864	1.0
s2U1006864	P1018865	1.0
s2U1017686	P1016997	1.0
s2U1008507	P1031924	1.0
s2U1004165	P1023121	1.0
s2U1007849	P1035601	1.0
s2U1016001	P1008432	1.0
s2U1010808	P1015071	1.0
s2U1010406	P1023006	1.0
s2U1014283	P1020235	1.0
s2U1006355	P1014445	1.0
s2U1009191	P1000206	1.0
s2U1012922	P1030979	1.0
s2U1009141	P1003214	1.0
s2U1014805	P1031924	1.0
s2U1011176	P1031288	1.0
s2U1002586	P1014102	1.0
s2U1009294	P1007032	1.0
s2U1016274	P1013766	1.0
s2U1002565	P1003975	1.0
s2U1004443	P1025026	1.0
s2U1013148	P1031924	1.0
s2U1007944	P1029306	1.0
s2U1010100	P1003573	1.0
s2U1000928	P1013766	1.0
s2U1018256	P1020867	1.0
s2U1004661	P1033469	1.0
s2U1011968	P1006318	1.0
s2U1004168	P1000481	1.0
s2U1016234	P1009219	1.0
s2U1005032	P1008468	1.0
s2U1006279	P1012181	1.0
s2U1013690	P1022063	1.0
s2U1006329	P1005471	1.0
s2U1000494	P1031924	1.0
s2U1013903	P1034355	1.0
s2U1003849	P1018865	1.0
s2U1011528	P1019346	1.0
s2U1011247	P1024459	1.0
s2U1005145	P1014102	1.0
s2U1015928	P1018185	1.0
s2U1012783	P1010440	1.0
s2U1006543	P1003866	1.0
s2U1013994	P1031288	1.0
s2U1017883	P1005078	1.0
s2U1003487	P1027347	1.0
s2U1007677	P1023121	1.0
s2U1015945	P1017140	1.0
s2U1016421	P1027585	1.0
s2U1014883	P1010381	1.0
s2U1018321	P1001180	1.0
s2U1016825	P1021030	1.0
s2U1014573	P1013266	1.0
s2U1011088	P1018300	1.0
s2U1001416	P1014102	1.0
s2U1017534	P1006749	1.0
s2U1010528	P1031288	1.0
s2U1002739	P1013766	1.0
s2U1010892	P1014102	1.0
s2U1004226	P1031924	1.0
s2U1015561	P1031288	1.0
s2U1012709	P1003573	1.0
s2U1016124	P1024897	1.0
s2U1014864	P1019071	1.0
s2U1018291	P1030120	1.0
s2U1000940	P1000074	1.0
s2U1001635	P1012181	1.0
s2U1012903	P1005471	1.0
s2U1005518	P1028896	1.0
s2U1003274	P1014416	1.0
s2U1016639	P1015836	1.0
s2U1012099	P1031924	1.0
s2U1003327	P1035622	1.0
s2U1018141	P1000117	1.0
s2U1015224	P1014502	1.0
s2U1016225	P1030955	1.0
s2U1000311	P1033469	1.0
s2U1016337	P1023268	1.0
s2U1018305	P1012181	1.0
s2U1005769	P1033560	1.0
s2U1015402	P1024388	1.0
s2U1016339	P1011331	1.0
s2U1014599	P1031288	1.0
s2U1010733	P1014102	1.0
s2U1013892	P1031924	1.0
s2U1015145	P1019922	1.0
s2U1008210	P1013766	1.0
s2U1017663	P1033104	1.0
s2U1007440	P1033469	1.0
s2U1016288	P1030120	1.0
s2U1016390	P1012181	1.0
s2U1017417	P1014416	1.0
s2U1013289	P1031924	1.0
s2U1012736	P1031288	1.0
s2U1015533	P1009219	1.0
s2U1013687	P1002386	1.0
s2U1007632	P1006073	1.0
s2U1008470	P1016948	1.0
s2U1004838	P1014102	1.0
s2U1002875	P1031273	1.0
s2U1017455	P1028524	1.0
s2U1012592	P1033787	1.0
s2U1016150	P1034611	1.0
s2U1005506	P1005192	1.0
s2U1011504	P1000590	1.0
s2U1009315	P1029238	1.0
s2U1010887	P1032538	1.0
s2U1003192	P1027533	1.0
s2U1012661	P1005471	1.0
s2U1005505	P1009968	1.0
s2U1006807	P1028710	1.0
s2U1000996	P1031924	1.0
s2U1002897	P1000074	1.0
s2U1002477	P1005192	1.0
s2U1000575	P1013766	1.0
s2U1017285	P1003550	1.0
s2U1000163	P1025127	1.0
s2U1000901	P1006318	1.0
s2U1000782	P1027219	1.0
s2U1016701	P1004460	1.0
s2U1006469	P1012377	1.0
s2U1003300	P1020361	1.0
s2U1018432	P1008806	1.0
s2U1003555	P1014198	1.0
s2U1008007	P1012181	1.0
s2U1005634	P1033133	1.0
s2U1007726	P1031924	1.0
s2U1012704	P1032058	1.0
s2U1001993	P1013120	1.0
s2U1009777	P1010559	1.0
s2U1006175	P1033510	1.0
s2U1005395	P1007232	1.0
s2U1004248	P1010570	1.0
s2U1015910	P1019005	1.0
s2U1016324	P1032705	1.0
s2U1005948	P1014969	1.0
s2U1003558	P1005792	1.0
s2U1000502	P1017999	1.0
s2U1014438	P1030120	1.0
s2U1013780	P1032988	1.0
s2U1010463	P1013631	1.0
s2U1004443	P1008806	1.0
s2U1008921	P1032199	1.0
s2U1001920	P1004646	1.0
s2U1008593	P1029127	1.0
s2U1000971	P1022063	1.0
s2U1005974	P1031858	1.0
s2U1016161	P1003229	1.0
s2U1010471	P1014102	1.0
s2U1004691	P1033469	1.0
s2U1012824	P1030660	1.0
s2U1007723	P1024082	1.0
s2U1012675	P1022063	1.0
s2U1000749	P1033469	1.0
s2U1017598	P1006005	1.0
s2U1000658	P1017037	1.0
s2U1012209	P1006805	1.0
s2U1002254	P1017140	1.0
s2U1017590	P1000297	1.0
s2U1009466	P1000590	1.0
s2U1013423	P1028229	1.0
s2U1009741	P1031288	1.0
s2U1002559	P1032180	1.0
s2U1016881	P1019697	1.0
s2U1007656	P1033133	1.0
s2U1011429	P1006781	1.0
s2U1007954	P1000097	1.0
s2U1001503	P1008806	1.0
s2U1011581	P1005414	1.0
s2U1005389	P1013471	1.0
s2U1008525	P1012181	1.0
s2U1003052	P1012181	1.0
s2U1016491	P1033612	1.0
s2U1006628	P1029185	1.0
s2U1015340	P1018762	1.0
s2U1016843	P1031288	1.0
s2U1017665	P1024004	1.0
s2U1013912	P1029081	1.0
s2U1006730	P1015836	1.0
s2U1017283	P1005007	1.0
s2U1002400	P1033204	1.0
s2U1001357	P1031288	1.0
s2U1006387	P1010440	1.0
s2U1012915	P1014102	1.0
s2U1005929	P1031924	1.0
s2U1016091	P1000590	1.0
s2U1008266	P1018865	1.0
s2U1010375	P1014102	1.0
s2U1004036	P1019890	1.0
s2U1017966	P1032058	1.0
s2U1016165	P1034611	1.0
s2U1001172	P1034611	1.0
s2U1007740	P1013766	1.0
s2U1018720	P1027896	1.0
s2U1006740	P1029451	1.0
s2U1005038	P1013766	1.0
s2U1017350	P1005471	1.0
s2U1008921	P1027921	1.0
s2U1003371	P1009078	1.0
s2U1008388	P1013631	1.0
s2U1012467	P1018754	1.0
s2U1001803	P1013025	1.0
s2U1001430	P1001599	1.0
s2U1000747	P1010247	1.0
s2U1008589	P1013766	1.0
s2U1004852	P1014102	1.0
s2U1007635	P1014318	1.0
s2U1013616	P1031924	1.0
s2U1012400	P1013017	1.0
s2U1000309	P1024911	1.0
s2U1002633	P1033469	1.0
s2U1011424	P1033133	1.0
s2U1018341	P1023522	1.0
s2U1006321	P1031288	1.0
s2U1005024	P1006781	1.0
s2U1016390	P1017627	1.0
s2U1017020	P1024982	1.0
s2U1008466	P1028765	1.0
s2U1010940	P1019755	1.0
s2U1001002	P1028111	1.0
s2U1008444	P1028301	1.0
s2U1003811	P1005078	1.0
s2U1006897	P1031616	1.0
s2U1001712	P1004657	1.0
s2U1001172	P1012181	1.0
s2U1012666	P1000297	1.0
s2U1008559	P1014102	1.0
s2U1011916	P1025338	1.0
s2U1014137	P1021965	1.0
s2U1003944	P1019434	1.0
s2U1004798	P1026923	1.0
s2U1000114	P1012181	1.0
s2U1016082	P1028997	1.0
s2U1012347	P1024004	1.0
s2U1009012	P1021721	1.0
s2U1012150	P1012181	1.0
s2U1007375	P1002141	1.0
s2U1005101	P1030120	1.0
s2U1013755	P1003866	1.0
s2U1009983	P1033133	1.0
s2U1007145	P1024513	1.0
s2U1004103	P1010381	1.0
s2U1018329	P1005878	1.0
s2U1012153	P1019005	1.0
s2U1003864	P1015107	1.0
s2U1006651	P1006656	1.0
s2U1009569	P1034285	1.0
s2U1009613	P1019890	1.0
s2U1011344	P1005163	1.0
s2U1013659	P1007571	1.0
s2U1015592	P1021570	1.0
s2U1009918	P1034348	1.0
s2U1003683	P1018768	1.0
s2U1000930	P1031546	1.0
s2U1000874	P1013667	1.0
s2U1017892	P1010559	1.0
s2U1013094	P1003045	1.0
s2U1018345	P1015781	1.0
s2U1005281	P1007719	1.0
s2U1012096	P1019890	1.0
s2U1002747	P1031924	1.0
s2U1016891	P1012287	1.0
s2U1013108	P1025150	1.0
s2U1007200	P1028229	1.0
s2U1014440	P1016321	1.0
s2U1006204	P1005471	1.0
s2U1002021	P1033469	1.0
s2U1009783	P1009440	1.0
s2U1005713	P1027215	1.0
s2U1011859	P1022884	1.0
s2U1002704	P1010381	1.0
s2U1011458	P1012181	1.0
s2U1017423	P1009057	1.0
s2U1007748	P1014361	1.0
s2U1015446	P1003045	1.0
s2U1001554	P1006805	1.0
s2U1014805	P1014102	1.0
s2U1001304	P1000256	1.0
s2U1017008	P1017557	1.0
s2U1003377	P1030038	1.0
s2U1003885	P1019005	1.0
s2U1000488	P1002749	1.0
s2U1017169	P1023096	1.0
s2U1005769	P1003975	1.0
s2U1014472	P1032541	1.0
s2U1017553	P1031288	1.0
s2U1007309	P1025299	1.0
s2U1007074	P1013631	1.0
s2U1000976	P1003325	1.0
s2U1007161	P1002819	1.0
s2U1001540	P1033133	1.0
s2U1002526	P1014994	1.0
s2U1006223	P1004032	1.0
s2U1008372	P1002994	1.0
s2U1005737	P1023401	1.0
s2U1006860	P1010381	1.0
s2U1001431	P1030120	1.0
s2U1006795	P1000097	1.0
s2U1009088	P1012287	1.0
s2U1017989	P1000206	1.0
s2U1012037	P1006656	1.0
s2U1015279	P1013766	1.0
s2U1005445	P1005007	1.0
s2U1005974	P1000601	1.0
s2U1008470	P1024982	1.0
s2U1007796	P1034611	1.0
s2U1014927	P1030120	1.0
s2U1016486	P1031288	1.0
s2U1007214	P1005919	1.0
s2U1011088	P1018889	1.0
s2U1013026	P1021570	1.0
s2U1010759	P1027219	1.0
s2U1008954	P1022063	1.0
s2U1018847	P1014416	1.0
s2U1018832	P1001599	1.0
s2U1005024	P1030859	1.0
s2U1005024	P1012172	1.0
s2U1011432	P1006656	1.0
s2U1006760	P1031924	1.0
s2U1001367	P1013766	1.0
s2U1016407	P1004617	1.0
s2U1000050	P1029356	1.0
s2U1017947	P1015164	1.0
s2U1015469	P1014198	1.0
s2U1017566	P1019005	1.0
s2U1017893	P1017841	1.0
s2U1012176	P1031288	1.0
s2U1005813	P1029587	1.0
s2U1005015	P1029987	1.0
s2U1009191	P1031300	1.0
s2U1001034	P1005007	1.0
s2U1000290	P1018889	1.0
s2U1007578	P1000481	1.0
s2U1012764	P1025635	1.0
s2U1001329	P1015839	1.0
s2U1005957	P1028896	1.0
s2U1008101	P1022063	1.0
s2U1006331	P1008806	1.0
s2U1008664	P1027543	1.0
s2U1007367	P1000590	1.0
s2U1003991	P1003158	1.0
s2U1012328	P1028662	1.0
s2U1011284	P1019005	1.0
s2U1006104	P1008339	1.0
s2U1016642	P1012181	1.0
s2U1008378	P1012181	1.0
s2U1007078	P1022108	1.0
s2U1016079	P1022683	1.0
s2U1000834	P1018189	1.0
s2U1017921	P1015266	1.0
s2U1007626	P1013766	1.0
s2U1005890	P1008603	1.0
s2U1015961	P1030120	1.0
s2U1018172	P1034611	1.0
s2U1002232	P1033469	1.0
s2U1011504	P1000481	1.0
s2U1013616	P1014102	1.0
s2U1015700	P1022517	1.0
s2U1011194	P1007934	1.0
s2U1015426	P1033589	1.0
s2U1011344	P1013471	1.0
s2U1011600	P1007571	1.0
s2U1009788	P1028863	1.0
s2U1006201	P1016853	1.0
s2U1014826	P1034055	1.0
s2U1003697	P1021543	1.0
s2U1013351	P1034018	1.0
s2U1010287	P1001599	1.0
s2U1005169	P1014318	1.0
s2U1005554	P1032597	1.0
s2U1002581	P1019005	1.0
s2U1006126	P1025150	1.0
s2U1010568	P1031711	1.0
s2U1006193	P1019890	1.0
s2U1009617	P1003357	1.0
s2U1003998	P1002303	1.0
s2U1012765	P1014994	1.0
s2U1013969	P1030120	1.0
s2U1018863	P1006318	1.0
s2U1012621	P1023121	1.0
s2U1010783	P1009968	1.0
s2U1015322	P1019005	1.0
s2U1002328	P1024647	1.0
s2U1008286	P1008528	1.0
s2U1013558	P1034611	1.0
s2U1009695	P1031616	1.0
s2U1016808	P1034018	1.0
s2U1011414	P1005633	1.0
s2U1003428	P1031288	1.0
s2U1011403	P1016323	1.0
s2U1015868	P1028496	1.0
s2U1001063	P1012181	1.0
s2U1015041	P1013017	1.0
s2U1004276	P1002992	1.0
s2U1002786	P1019463	1.0
s2U1008626	P1033270	1.0
s2U1005447	P1003866	1.0
s2U1001862	P1007507	1.0
s2U1000090	P1009440	1.0
s2U1007166	P1014158	1.0
s2U1012739	P1005712	1.0
s2U1010048	P1010258	1.0
s2U1017008	P1031924	1.0
s2U1003858	P1015791	1.0
s2U1005573	P1021570	1.0
s2U1002098	P1005471	1.0
s2U1009294	P1030937	1.0
s2U1001791	P1012181	1.0
s2U1014788	P1001830	1.0
s2U1010129	P1013766	1.0
s2U1013108	P1003325	1.0
s2U1010431	P1006781	1.0
s2U1001638	P1031288	1.0
s2U1003938	P1000556	1.0
s2U1002656	P1009968	1.0
s2U1001423	P1004381	1.0
s2U1003378	P1000801	1.0
s2U1010295	P1000590	1.0
s2U1000440	P1005712	1.0
s2U1006352	P1013766	1.0
s2U1002676	P1033469	1.0
s2U1015493	P1018865	1.0
s2U1007111	P1019899	1.0
s2U1018580	P1013386	1.0
s2U1009257	P1031924	1.0
s2U1009083	P1021206	1.0
s2U1014281	P1011476	1.0
s2U1001071	P1029597	1.0
s2U1006021	P1031755	1.0
s2U1000566	P1033787	1.0
s2U1013426	P1007890	1.0
s2U1002371	P1031253	1.0
s2U1017145	P1030038	1.0
s2U1007632	P1013193	1.0
s2U1002569	P1001911	1.0
s2U1014534	P1005192	1.0
s2U1014499	P1031288	1.0
s2U1010359	P1012181	1.0
s2U1001592	P1033560	1.0
s2U1007100	P1027102	1.0
s2U1017581	P1005878	1.0
s2U1009649	P1009219	1.0
s2U1001906	P1015014	1.0
s2U1014578	P1033469	1.0
s2U1010120	P1030120	1.0
s2U1017131	P1020987	1.0
s2U1004900	P1018860	1.0
s2U1018539	P1025376	1.0
s2U1006113	P1031288	1.0
s2U1000992	P1030380	1.0
s2U1018111	P1012181	1.0
s2U1014417	P1033621	1.0
s2U1010963	P1030120	1.0
s2U1001862	P1008806	1.0
s2U1008120	P1033469	1.0
s2U1011303	P1021703	1.0
s2U1016269	P1033116	1.0
s2U1010790	P1013766	1.0
s2U1010563	P1002679	1.0
s2U1001256	P1010381	1.0
s2U1018378	P1010366	1.0
s2U1005602	P1013631	1.0
s2U1015842	P1033201	1.0
s2U1008789	P1030643	1.0
s2U1012750	P1013645	1.0
s2U1018448	P1001705	1.0
s2U1016723	P1021203	1.0
s2U1012494	P1023353	1.0
s2U1018307	P1027302	1.0
s2U1015035	P1031924	1.0
s2U1000236	P1012181	1.0
s2U1002762	P1012765	1.0
s2U1007404	P1024067	1.0
s2U1018317	P1031288	1.0
s2U1006854	P1033469	1.0
s2U1001540	P1005471	1.0
s2U1013303	P1011129	1.0
s2U1018337	P1023488	1.0
s2U1017751	P1033196	1.0
s2U1012150	P1031924	1.0
s2U1017164	P1029615	1.0
s2U1007723	P1014994	1.0
s2U1007798	P1012181	1.0
s2U1004603	P1014647	1.0
s2U1015234	P1028496	1.0
s2U1001465	P1003975	1.0
s2U1017615	P1012181	1.0
s2U1002670	P1031288	1.0
s2U1015694	P1030353	1.0
s2U1005914	P1033469	1.0
s2U1002505	P1021193	1.0
s2U1010502	P1010640	1.0
s2U1006107	P1005919	1.0
s2U1002563	P1026077	1.0
s2U1008507	P1014102	1.0
s2U1018847	P1005682	1.0
s2U1014669	P1007934	1.0
s2U1017419	P1024765	1.0
s2U1003443	P1019605	1.0
s2U1016213	P1030119	1.0
s2U1015290	P1003875	1.0
s2U1006193	P1005471	1.0
s2U1015132	P1012181	1.0
s2U1004957	P1034611	1.0
s2U1006260	P1022108	1.0
s2U1010768	P1008806	1.0
s2U1004447	P1017677	1.0
s2U1003265	P1034168	1.0
s2U1005024	P1013645	1.0
s2U1007070	P1014647	1.0
s2U1005191	P1026544	1.0
s2U1010259	P1012607	1.0
s2U1015315	P1033773	1.0
s2U1014283	P1020361	1.0
s2U1006574	P1000481	1.0
s2U1005503	P1015744	1.0
s2U1009027	P1003975	1.0
s2U1016433	P1026807	1.0
s2U1003929	P1021719	1.0
s2U1017678	P1013766	1.0
s2U1018282	P1013766	1.0
s2U1003570	P1034611	1.0
s2U1014834	P1021314	1.0
s2U1013842	P1023096	1.0
s2U1016161	P1020853	1.0
s2U1009884	P1031924	1.0
s2U1002683	P1005919	1.0
s2U1001817	P1034611	1.0
s2U1008217	P1014102	1.0
s2U1015322	P1014502	1.0
s2U1011869	P1005007	1.0
s2U1000456	P1012631	1.0
s2U1018214	P1009968	1.0
s2U1007881	P1002518	1.0
s2U1015655	P1013766	1.0
s2U1017734	P1005007	1.0
s2U1011651	P1013766	1.0
s2U1004966	P1034611	1.0
s2U1000524	P1019909	1.0
s2U1004110	P1003664	1.0
s2U1008537	P1007232	1.0
s2U1006389	P1032540	1.0
s2U1002355	P1033459	1.0
s2U1014440	P1018394	1.0
s2U1016059	P1031924	1.0
s2U1009573	P1018774	1.0
s2U1006335	P1033469	1.0
s2U1015503	P1015969	1.0
s2U1000203	P1025150	1.0
s2U1011216	P1021206	1.0
s2U1000897	P1005022	1.0
s2U1007872	P1034611	1.0
s2U1003998	P1000074	1.0
s2U1008578	P1027007	1.0
s2U1006989	P1031924	1.0
s2U1005024	P1027399	1.0
s2U1011165	P1019867	1.0
s2U1010327	P1014227	1.0
s2U1018391	P1001113	1.0
s2U1010747	P1009303	1.0
s2U1016157	P1031924	1.0
s2U1008773	P1028229	1.0
s2U1009220	P1010401	1.0
s2U1012092	P1010707	1.0
s2U1016291	P1013766	1.0
s2U1013291	P1005919	1.0
s2U1003811	P1003506	1.0
s2U1016529	P1019890	1.0
s2U1006992	P1020361	1.0
s2U1016200	P1031924	1.0
s2U1012767	P1030120	1.0
s2U1000159	P1007719	1.0
s2U1015682	P1025635	1.0
s2U1013531	P1018185	1.0
s2U1002043	P1021719	1.0
s2U1007994	P1007823	1.0
s2U1001039	P1001599	1.0
s2U1000971	P1005973	1.0
s2U1014119	P1034611	1.0
s2U1002748	P1004320	1.0
s2U1004587	P1003664	1.0
s2U1018539	P1004541	1.0
s2U1001041	P1018865	1.0
s2U1014289	P1027543	1.0
s2U1003422	P1019005	1.0
s2U1009433	P1004287	1.0
s2U1006790	P1031924	1.0
s2U1003127	P1029386	1.0
s2U1016986	P1002136	1.0
s2U1000536	P1018185	1.0
s2U1004302	P1033469	1.0
s2U1011125	P1017380	1.0
s2U1002332	P1027537	1.0
s2U1012327	P1013766	1.0
s2U1006012	P1013766	1.0
s2U1005424	P1018889	1.0
s2U1014987	P1027058	1.0
s2U1003249	P1005919	1.0
s2U1017592	P1000206	1.0
s2U1001244	P1013766	1.0
s2U1000897	P1029353	1.0
s2U1000443	P1028530	1.0
s2U1003013	P1030120	1.0
s2U1006613	P1021193	1.0
s2U1011976	P1000590	1.0
s2U1015242	P1001008	1.0
s2U1016260	P1011818	1.0
s2U1016401	P1006781	1.0
s2U1009639	P1033469	1.0
s2U1010117	P1020361	1.0
s2U1006658	P1012181	1.0
s2U1007740	P1031288	1.0
s2U1007707	P1017841	1.0
s2U1008696	P1034636	1.0
s2U1009201	P1005878	1.0
s2U1014428	P1004032	1.0
s2U1015642	P1023121	1.0
s2U1009816	P1005903	1.0
s2U1003304	P1009912	1.0
s2U1016730	P1018185	1.0
s2U1013025	P1033469	1.0
s2U1000792	P1006781	1.0
s2U1010599	P1020906	1.0
s2U1011501	P1016678	1.0
s2U1011550	P1031288	1.0
s2U1003322	P1006656	1.0
s2U1002296	P1008339	1.0
s2U1004601	P1017757	1.0
s2U1016484	P1027215	1.0
s2U1008412	P1022063	1.0
s2U1018757	P1028496	1.0
s2U1006897	P1019734	1.0
s2U1013070	P1034636	1.0
s2U1013760	P1003506	1.0
s2U1009722	P1021734	1.0
s2U1014894	P1020235	1.0
s2U1010587	P1027948	1.0
s2U1009571	P1033133	1.0
s2U1003991	P1024031	1.0
s2U1014454	P1014362	1.0
s2U1015142	P1034090	1.0
s2U1001882	P1013471	1.0
s2U1016195	P1016685	1.0
s2U1008578	P1014198	1.0
s2U1005460	P1027896	1.0
s2U1018548	P1034611	1.0
s2U1006556	P1031924	1.0
s2U1009122	P1033469	1.0
s2U1009220	P1004657	1.0
s2U1013912	P1004767	1.0
s2U1009867	P1034611	1.0
s2U1010977	P1008339	1.0
s2U1009327	P1001830	1.0
s2U1005878	P1031288	1.0
s2U1003155	P1014102	1.0
s2U1017026	P1020361	1.0
s2U1013441	P1031924	1.0
s2U1009232	P1015558	1.0
s2U1004782	P1034636	1.0
s2U1015800	P1016949	1.0
s2U1016945	P1008806	1.0
s2U1008360	P1034611	1.0
s2U1012960	P1034018	1.0
s2U1014297	P1010440	1.0
s2U1010126	P1012181	1.0
s2U1016087	P1005253	1.0
s2U1000756	P1025299	1.0
s2U1007805	P1005973	1.0
s2U1006537	P1000320	1.0
s2U1005877	P1012566	1.0
s2U1011851	P1021570	1.0
s2U1006815	P1029198	1.0
s2U1018282	P1031288	1.0
s2U1005810	P1019245	1.0
s2U1006440	P1015676	1.0
s2U1001234	P1029415	1.0
s2U1003537	P1005192	1.0
s2U1012076	P1033469	1.0
s2U1006774	P1021254	1.0
s2U1004684	P1014102	1.0
s2U1017497	P1021703	1.0
s2U1011151	P1033270	1.0
s2U1010633	P1027537	1.0
s2U1006049	P1034611	1.0
s2U1013381	P1017841	1.0
s2U1005573	P1028229	1.0
s2U1006351	P1000590	1.0
s2U1014066	P1034611	1.0
s2U1001874	P1009743	1.0
s2U1008530	P1003866	1.0
s2U1006948	P1031288	1.0
s2U1006015	P1031924	1.0
s2U1008559	P1031924	1.0
s2U1002308	P1031288	1.0
s2U1015574	P1001950	1.0
s2U1014412	P1006781	1.0
s2U1011521	P1034611	1.0
s2U1017907	P1032230	1.0
s2U1018407	P1021193	1.0
s2U1018723	P1027215	1.0
s2U1007531	P1005163	1.0
s2U1005024	P1006801	1.0
s2U1007881	P1000256	1.0
s2U1013484	P1005243	1.0
s2U1002720	P1006781	1.0
s2U1015870	P1031924	1.0
s2U1005812	P1010559	1.0
s2U1005361	P1003550	1.0
s2U1009232	P1003866	1.0
s2U1016023	P1014494	1.0
s2U1016076	P1005414	1.0
s2U1017877	P1012181	1.0
s2U1012024	P1031924	1.0
s2U1004604	P1020361	1.0
s2U1015331	P1006557	1.0
s2U1008874	P1012566	1.0
s2U1006717	P1034636	1.0
s2U1004678	P1004767	1.0
s2U1002648	P1001473	1.0
s2U1013998	P1016537	1.0
s2U1017904	P1018552	1.0
s2U1015315	P1020307	1.0
s2U1001084	P1006063	1.0
s2U1015935	P1001599	1.0
s2U1002067	P1023221	1.0
s2U1000928	P1005192	1.0
s2U1011481	P1001785	1.0
s2U1011732	P1017411	1.0
s2U1009870	P1033469	1.0
s2U1008578	P1025486	1.0
s2U1006021	P1003875	1.0
s2U1000940	P1023121	1.0
